area,rooms,floor,total_floors,year,price
40.3,1,4,12,2010,5451000.0
56.6,1,2,5,1971,6057000.0
48.6,2,16,17,2001,5947000.0
64.5,2,2,9,1996,8775000.0
59.5,2,4,12,2002,10118000.0
78.1,2,4,9,1991,11168000.0
37.5,1,11,12,2013,5864000.0
38.8,1,8,17,2006,6661000.0
39.5,1,7,9,1994,5631000.0
39.8,1,10,12,2013,6490000.0
52.1,2,9,9,1983,6358000.0
80.9,3,17,17,2009,10921000.0
37.3,1,3,9,1985,4196000.0
64.0,2,8,17,2010,8744000.0
74.3,3,14,17,2018,9878000.0
41.7,1,7,9,1987,5170000.0
39.9,1,2,9,1984,4851000.0
66.7,2,6,9,1990,9890000.0
52.7,2,14,17,2009,7128000.0
61.8,2,5,9,1984,7695000.0
54.4,2,4,12,2011,9445000.0
26.9,1,11,17,2000,4049000.0
55.9,2,2,9,1992,7320000.0
26.3,1,1,12,2019,3946000.0
85.1,3,2,9,1985,9755000.0
69.5,3,4,5,1966,7485000.0
32.7,1,1,17,2013,4177000.0
56.3,1,4,5,1967,6952000.0
43.4,1,2,9,1978,5763000.0
37.7,1,15,17,2002,4806000.0
48.4,1,3,9,1984,6567000.0
60.8,2,7,25,2008,9018000.0
109.0,4,6,25,2014,13935000.0
55.2,2,6,9,1982,6797000.0
39.1,1,1,5,1972,3848000.0
33.4,1,13,17,2021,4308000.0
38.3,1,7,9,1999,4716000.0
48.0,1,5,5,1983,6345000.0
80.5,3,13,17,2006,11378000.0
38.3,1,3,5,1972,5636000.0
109.2,4,4,17,2005,14180000.0
57.3,2,4,5,1969,6789000.0
51.5,2,4,5,1978,6546000.0
68.2,2,3,5,1970,7216000.0
67.9,2,13,25,2015,10648000.0
64.3,2,6,12,2021,9827000.0
27.6,1,12,17,2019,3766000.0
41.2,1,6,9,1995,5844000.0
80.6,3,3,9,1997,11221000.0
35.8,1,4,9,1988,4118000.0
57.8,2,5,9,1997,8543000.0
61.0,2,9,12,2008,8148000.0
39.3,1,8,12,2015,4042000.0
28.3,1,3,9,1983,4030000.0
40.4,1,22,25,2005,6534000.0
51.1,2,2,5,1965,5244000.0
69.3,2,17,25,2017,8366000.0
78.5,3,3,5,1983,10827000.0
64.4,2,7,9,1993,7940000.0
35.9,1,7,9,1991,5476000.0
62.8,2,2,9,1978,6338000.0
52.3,2,3,12,2020,8747000.0
52.5,2,7,9,1993,7640000.0
52.5,2,6,9,1997,7397000.0
71.9,2,7,17,2020,8430000.0
33.0,1,10,12,2010,4627000.0
55.5,2,10,17,2025,9131000.0
22.9,1,9,9,1995,2473000.0
74.7,2,7,12,2021,10422000.0
30.8,1,5,12,2010,4659000.0
73.8,3,2,9,1985,8016000.0
62.6,2,9,9,1996,8945000.0
63.6,2,7,9,1999,9518000.0
77.8,3,1,5,1978,8536000.0
71.8,3,9,9,1982,8627000.0
62.0,2,2,5,1982,7343000.0
36.9,1,5,12,2015,5799000.0
77.0,3,7,12,2024,10436000.0
53.9,2,5,25,2020,7748000.0
63.5,2,15,17,2022,8921000.0
84.3,3,3,5,1967,10895000.0
38.5,1,10,17,2008,6228000.0
44.5,1,8,17,2023,6128000.0
58.4,2,8,9,1986,8440000.0
78.8,3,9,12,2011,9937000.0
57.9,2,11,25,2001,9328000.0
52.8,2,12,12,2005,8020000.0
55.0,2,22,25,2003,9191000.0
44.9,2,2,5,1972,5526000.0
78.2,3,3,5,1963,8424000.0
30.0,1,6,9,1983,3776000.0
60.9,2,1,12,2006,7890000.0
76.9,3,14,17,2005,9244000.0
71.8,2,18,25,2017,7899000.0
38.4,1,8,9,1989,4913000.0
29.1,1,3,5,1975,3656000.0
70.4,3,8,17,2000,9738000.0
33.3,1,6,12,2009,5017000.0
53.7,2,3,5,1963,6235000.0
54.3,1,2,9,1999,8436000.0
42.0,2,16,17,2003,5254000.0
57.2,2,6,17,2017,7734000.0
89.9,3,1,9,1987,12143000.0
59.1,2,6,9,1998,5407000.0
54.0,2,9,25,2021,8839000.0
68.0,2,7,12,2000,9723000.0
41.7,1,9,9,1994,5394000.0
28.6,1,2,9,1984,4063000.0
83.6,3,11,17,2020,12721000.0
63.8,2,5,9,1975,6607000.0
50.4,2,1,5,1961,4641000.0
52.4,1,7,12,2008,7200000.0
79.4,3,9,9,1975,6976000.0
56.4,2,11,12,2014,8073000.0
85.1,3,2,5,1974,10577000.0
99.9,4,5,12,2023,15490000.0
99.5,4,6,9,1999,12654000.0
77.0,3,1,5,1961,7035000.0
38.9,1,1,5,1971,4396000.0
82.8,3,2,25,2017,11527000.0
34.1,1,14,17,2022,5608000.0
82.7,3,4,9,1984,10069000.0
36.1,1,9,17,2012,5765000.0
55.1,2,7,12,2008,7505000.0
33.3,1,6,25,2025,5799000.0
70.7,3,1,9,1999,8451000.0
43.7,1,5,12,2002,5787000.0
64.7,2,3,5,1982,7831000.0
73.3,3,4,9,1996,10132000.0
68.7,2,21,25,2007,8354000.0
36.7,1,11,12,2013,5334000.0
49.1,2,9,9,1998,6931000.0
27.0,1,4,5,1983,3685000.0
62.3,2,16,17,2023,8178000.0
96.8,4,3,12,2025,13966000.0
53.5,2,4,9,1990,6009000.0
30.8,1,24,25,2005,4474000.0
53.5,2,3,5,1968,7142000.0
104.3,4,3,9,1995,13037000.0
32.2,1,25,25,2003,3837000.0
53.3,2,5,9,1997,6988000.0
57.2,2,1,9,1993,6897000.0
78.2,3,7,12,2023,12456000.0
81.6,3,6,17,2014,12542000.0
42.8,1,3,5,1983,4950000.0
70.8,2,3,25,2010,9659000.0
51.0,2,16,17,2020,7773000.0
31.1,1,2,5,1969,3554000.0
35.5,1,17,17,2007,5090000.0
58.5,2,7,9,1977,6195000.0
39.3,1,7,9,1993,5469000.0
87.0,3,6,17,2003,12729000.0
37.3,1,24,25,2012,5500000.0
37.8,1,1,5,1968,4191000.0
31.4,1,1,9,1995,4191000.0
26.8,1,9,9,1996,3342000.0
63.0,2,4,9,1994,8832000.0
67.0,2,3,9,1987,8552000.0
55.4,2,2,5,1968,5909000.0
110.6,4,12,12,2019,15665000.0
70.7,3,9,9,1993,9742000.0
27.9,1,2,5,1975,3896000.0
76.0,3,11,17,2017,11627000.0
52.8,2,13,17,2018,8075000.0
68.0,2,7,9,1991,9181000.0
47.1,2,3,9,1986,5947000.0
38.5,1,3,12,2010,5231000.0
75.6,3,3,9,1998,7795000.0
40.8,1,8,9,1991,4626000.0
57.8,2,14,17,2005,7998000.0
38.3,1,1,5,1974,3745000.0
80.6,3,1,5,1961,8291000.0
73.4,3,1,5,1973,9025000.0
38.4,1,4,5,1962,3058000.0
58.4,2,4,5,1984,6661000.0
61.3,2,19,25,2011,10575000.0
46.2,2,9,9,1999,6410000.0
61.9,2,2,5,1965,7077000.0
50.1,2,1,9,1997,5707000.0
43.2,1,15,25,2004,6494000.0
58.8,2,10,12,2006,8957000.0
62.1,2,3,9,1980,6727000.0
63.6,2,4,17,2020,10718000.0
68.2,3,6,9,1993,9022000.0
39.4,1,1,9,1988,5147000.0
39.0,1,1,9,1992,5225000.0
44.4,1,2,9,1995,6262000.0
33.5,1,4,9,1988,4643000.0
44.9,1,7,12,2007,6789000.0
105.4,4,6,9,1988,12235000.0
22.8,1,11,12,2020,3674000.0
64.0,2,1,5,1978,6898000.0
28.4,1,4,5,1962,3339000.0
56.3,2,5,9,1989,8409000.0
102.6,4,22,25,2020,14034000.0
33.5,1,9,9,1990,4436000.0
83.0,3,1,12,2024,10579000.0
123.2,4,9,9,1989,13634000.0
58.8,2,4,5,1973,8426000.0
40.4,1,4,5,1974,4295000.0
63.1,2,5,9,1998,8514000.0
88.1,3,5,5,1966,8282000.0
30.9,1,1,5,1964,3716000.0
49.6,2,15,17,2008,6895000.0
34.6,1,5,5,1975,3920000.0
46.1,1,8,12,2001,5280000.0
75.4,3,5,9,1996,11247000.0
54.6,2,2,12,2022,6997000.0
27.5,1,8,12,2006,4129000.0
58.8,2,7,9,1986,8193000.0
42.9,1,9,9,1990,6641000.0
39.5,1,4,17,2003,5278000.0
52.7,2,11,17,2001,6550000.0
63.8,2,1,5,1976,6696000.0
30.9,1,4,5,1976,3656000.0
35.6,1,3,17,2002,4070000.0
58.9,2,3,9,1990,8890000.0
76.8,3,10,12,2022,10527000.0
79.5,3,2,9,1979,9354000.0
39.4,1,2,5,1966,5020000.0
53.1,2,3,12,2012,8593000.0
71.9,3,8,12,2008,8606000.0
61.9,2,8,9,1982,8028000.0
82.7,3,2,9,1975,8528000.0
78.2,3,2,17,2003,10722000.0
29.6,1,2,12,2020,4610000.0
47.3,1,2,5,1966,5403000.0
34.6,1,7,12,2010,5152000.0
38.0,1,15,17,2007,5600000.0
79.8,3,12,17,2007,10674000.0
74.0,3,11,12,2019,10251000.0
37.2,1,1,5,1970,3534000.0
60.7,2,14,17,2006,7503000.0
60.6,2,1,12,2010,7218000.0
56.1,2,4,5,1977,6173000.0
59.7,2,7,9,1999,7586000.0
86.6,3,6,9,1996,11074000.0
35.5,1,2,12,2003,5065000.0
30.9,1,2,9,1980,4179000.0
30.4,1,2,12,2006,4421000.0
62.0,2,8,25,2009,8811000.0
31.7,1,7,17,2007,4801000.0
59.2,2,1,25,2003,6633000.0
58.1,2,4,25,2008,7449000.0
63.0,3,3,5,1965,6788000.0
56.4,2,4,12,2016,7576000.0
36.3,1,7,9,1993,4060000.0
74.2,3,4,17,2013,10840000.0
76.6,3,1,9,1975,7285000.0
39.8,1,11,25,2005,6703000.0
29.2,1,11,12,2021,4509000.0
67.2,3,11,17,2006,7671000.0
32.7,1,1,5,1960,3654000.0
47.7,1,2,5,1976,6016000.0
58.8,2,16,17,2020,8873000.0
28.3,1,4,5,1980,3443000.0
27.7,1,10,17,2016,3743000.0
60.7,2,4,5,1966,6022000.0
87.0,3,3,12,2013,10477000.0
71.3,3,8,9,1981,7426000.0
98.1,4,11,12,2021,13036000.0
54.5,1,6,12,2012,7952000.0
36.3,1,6,9,1997,4232000.0
64.7,3,1,5,1981,7661000.0
57.5,2,2,5,1977,7137000.0
32.3,1,6,12,2020,6074000.0
35.2,1,1,12,2006,4352000.0
49.5,1,14,17,2001,8493000.0
57.2,2,9,12,2020,9014000.0
37.8,1,4,9,1993,4122000.0
96.2,4,4,9,1988,10202000.0
38.4,1,1,5,1984,4649000.0
106.3,4,3,9,1975,9958000.0
89.9,3,5,25,2015,11395000.0
46.2,2,1,17,2006,4850000.0
60.1,2,6,9,1990,9464000.0
52.4,2,3,12,2019,8495000.0
43.4,1,1,17,2011,5513000.0
29.1,1,6,9,1979,4270000.0
62.4,2,4,5,1976,8558000.0
64.6,2,2,5,1980,9066000.0
59.6,2,2,12,2023,8346000.0
57.5,2,16,25,2012,7920000.0
42.2,2,8,12,2013,5361000.0
66.5,2,5,5,1981,7785000.0
57.2,2,3,5,1975,6372000.0
66.8,2,12,17,2012,8474000.0
78.3,3,2,17,2017,12231000.0
57.2,2,4,12,2017,8848000.0
56.7,2,3,12,2008,7231000.0
55.2,2,1,5,1960,6134000.0
51.2,2,7,17,2001,7174000.0
61.6,2,4,17,2007,8311000.0
27.1,1,6,9,1987,4150000.0
104.7,4,1,17,2005,12562000.0
32.5,1,6,9,1993,5191000.0
57.6,2,4,5,1978,7483000.0
38.3,1,2,9,1999,5675000.0
41.3,1,2,5,1961,4312000.0
85.6,3,5,9,1984,9886000.0
54.0,2,6,9,1979,7642000.0
71.3,3,6,12,2022,11385000.0
22.3,1,9,9,1996,2806000.0
23.0,1,2,9,1975,2489000.0
44.5,1,4,5,1972,6402000.0
49.0,2,6,12,2011,7677000.0
78.8,3,9,9,1984,8108000.0
71.9,2,4,9,1977,7793000.0
50.1,2,12,17,2014,8493000.0
104.7,4,13,17,2004,12804000.0
34.5,1,17,17,2018,4680000.0
68.6,2,5,9,1993,8401000.0
50.4,2,4,5,1980,6476000.0
36.8,1,10,12,2012,4641000.0
30.4,1,2,9,1982,4021000.0
34.1,1,2,9,1982,3786000.0
67.8,3,2,5,1983,7100000.0
57.2,2,11,17,2005,6825000.0
89.4,3,5,5,1968,8365000.0
56.9,2,11,25,2013,8706000.0
60.8,2,4,17,2004,8972000.0
48.5,2,6,9,1990,6189000.0
66.8,3,11,17,2013,8645000.0
40.2,1,2,12,2009,6631000.0
46.5,1,16,17,2022,7583000.0
53.9,2,9,9,1991,5885000.0
101.1,4,13,17,2015,14089000.0
87.5,4,6,9,1994,11134000.0
64.1,2,6,25,2016,9920000.0
34.5,1,3,9,1990,5888000.0
36.7,1,7,9,1984,4393000.0
77.6,3,15,17,2017,11493000.0
68.7,2,13,17,2005,10913000.0
24.7,1,7,12,2016,4312000.0
79.9,3,5,5,1968,8776000.0
36.8,1,2,9,1996,4394000.0
58.3,2,16,25,2007,6664000.0
52.7,2,13,17,2025,8528000.0
33.1,1,9,17,2025,5280000.0
24.2,1,5,5,1967,2805000.0
30.4,1,1,9,1986,3700000.0
45.0,2,6,12,2017,7161000.0
61.0,2,7,17,2001,8744000.0
40.3,1,1,5,1962,4429000.0
96.3,4,16,17,2023,12579000.0
42.5,1,2,12,2010,6827000.0
41.3,1,4,5,1983,5051000.0
34.5,1,2,9,1995,5175000.0
28.4,1,1,9,1987,3244000.0
90.3,4,5,12,2017,12976000.0
29.4,1,2,5,1970,4227000.0
69.7,2,3,5,1973,8926000.0
85.3,3,2,17,2019,13771000.0
65.3,2,3,5,1963,7199000.0
49.9,2,4,9,1997,6734000.0
84.6,3,3,9,1978,9713000.0
57.4,2,9,12,2009,6723000.0
45.1,1,10,17,2021,7583000.0
61.6,2,2,9,1976,7931000.0
84.7,3,7,17,2017,12477000.0
53.9,2,11,12,2010,8536000.0
58.4,2,3,5,1964,5956000.0
97.3,4,2,5,1976,9571000.0
57.0,2,8,9,1976,7806000.0
34.9,1,4,9,1977,4377000.0
35.0,1,14,17,2024,5493000.0
64.5,2,4,12,2024,8195000.0
42.3,1,9,9,1981,5930000.0
112.8,4,3,5,1980,13982000.0
50.1,2,3,9,1976,5752000.0
80.9,2,7,12,2001,13290000.0
63.2,2,1,9,1982,6151000.0
38.0,2,7,12,2015,5285000.0
50.2,2,2,5,1962,6284000.0
38.6,1,11,12,2022,6565000.0
58.5,2,14,17,2021,7326000.0
60.5,3,6,9,1980,7061000.0
55.4,2,9,9,1993,7432000.0
59.2,2,22,25,2021,9998000.0
35.7,1,3,9,1987,5372000.0
78.0,3,1,12,2003,9966000.0
67.5,3,4,5,1976,8032000.0
49.8,2,12,12,2023,6892000.0
67.5,2,4,5,1968,8313000.0
53.5,2,20,25,2002,8349000.0
62.5,2,16,17,2000,8279000.0
71.1,3,10,17,2000,9062000.0
28.2,1,7,17,2016,4683000.0
49.9,2,10,12,2024,8219000.0
35.5,1,7,9,1987,4456000.0
37.9,1,9,17,2004,4672000.0
71.5,2,22,25,2018,8621000.0
41.9,1,2,9,1999,5904000.0
60.1,2,17,25,2009,7508000.0
43.6,1,11,12,2008,6857000.0
52.8,2,1,12,2005,5439000.0
24.3,1,1,9,1995,3474000.0
56.7,2,4,9,1991,7138000.0
58.3,2,4,5,1981,6686000.0
90.4,4,9,9,1995,10079000.0
82.0,3,12,12,2024,10258000.0
36.6,1,1,9,1981,4879000.0
32.6,1,3,9,1990,4657000.0
48.3,2,19,25,2018,7096000.0
57.6,2,8,9,1979,6259000.0
45.2,1,2,9,1996,6174000.0
32.8,1,3,5,1977,3823000.0
55.9,2,4,5,1966,4786000.0
75.4,3,6,17,2024,10115000.0
79.5,3,5,12,2025,12199000.0
30.3,1,12,17,2024,4457000.0
57.8,2,1,5,1964,5898000.0
47.3,1,9,12,2007,7507000.0
64.4,2,1,9,1983,7918000.0
90.3,3,3,9,1996,13917000.0
80.2,3,1,5,1979,6738000.0
59.7,2,4,5,1963,6259000.0
32.2,1,3,9,1977,4436000.0
67.2,2,1,5,1971,7508000.0
70.2,3,22,25,2008,9600000.0
36.4,1,5,9,1984,4458000.0
37.4,1,4,5,1970,4675000.0
59.7,2,4,5,1975,7361000.0
49.6,2,8,12,2010,5698000.0
75.3,3,2,5,1981,9280000.0
52.1,2,8,17,2007,6883000.0
56.6,2,12,25,2013,8756000.0
53.1,2,5,9,1976,6692000.0
82.0,3,8,9,1978,11669000.0
83.3,3,4,5,1974,9733000.0
94.2,3,10,12,2017,11776000.0
39.0,1,4,9,1985,3836000.0
68.5,3,4,9,1993,7897000.0
50.4,2,4,9,1992,6844000.0
29.6,1,11,12,2008,4543000.0
39.9,1,6,9,1999,5214000.0
60.4,2,4,5,1981,7205000.0
64.4,2,9,12,2022,9583000.0
76.6,3,9,12,2004,10593000.0
60.1,2,3,17,2009,9301000.0
42.6,1,4,5,1976,5041000.0
65.6,2,5,17,2019,8871000.0
42.4,1,12,12,2012,7104000.0
61.0,2,1,5,1963,7406000.0
61.1,2,2,12,2013,8257000.0
65.8,3,3,9,1982,8887000.0
64.6,2,21,25,2020,11561000.0
76.6,3,4,5,1974,10129000.0
77.0,3,5,12,2002,9398000.0
57.6,2,7,9,1991,7583000.0
60.2,2,13,25,2014,7113000.0
42.2,2,8,9,1975,4623000.0
29.5,1,8,25,2004,4183000.0
71.3,3,17,25,2007,9827000.0
88.7,3,1,9,1983,9046000.0
30.8,1,3,17,2025,3443000.0
105.1,4,1,25,2025,13491000.0
40.5,1,1,9,1976,4916000.0
77.5,3,8,9,1979,9977000.0
35.5,1,1,12,2003,4426000.0
82.1,3,9,9,1986,9494000.0
61.1,2,2,5,1978,7698000.0
53.1,2,9,9,1998,7048000.0
43.5,1,7,9,1976,5417000.0
48.9,1,9,9,1990,4774000.0
26.3,1,3,5,1961,3506000.0
73.7,3,1,17,2020,8979000.0
40.6,1,17,17,2009,4905000.0
55.7,2,3,5,1969,6308000.0
81.5,3,10,12,2016,11519000.0
70.2,3,6,12,2011,9035000.0
38.3,1,7,25,2006,5187000.0
70.7,3,1,5,1968,6992000.0
39.0,1,6,9,1988,5362000.0
56.6,2,5,25,2017,7549000.0
55.2,2,2,25,2009,8014000.0
31.3,1,17,17,2015,3804000.0
29.7,1,7,17,2000,4981000.0
53.7,2,5,5,1968,6626000.0
54.2,2,3,12,2012,7492000.0
73.6,3,7,9,1990,9552000.0
57.0,2,4,5,1975,6104000.0
81.1,3,15,17,2001,11271000.0
49.1,2,3,5,1968,6247000.0
101.9,4,2,9,1987,12539000.0
52.9,2,3,25,2007,8034000.0
73.5,3,3,5,1982,8903000.0
33.3,1,20,25,2010,4796000.0
55.9,2,25,25,2016,7162000.0
33.5,1,10,12,2019,5330000.0
37.2,1,1,5,1970,3750000.0
57.0,2,7,9,1985,7533000.0
59.2,2,7,9,1990,7912000.0
34.1,1,4,9,1981,4975000.0
50.2,2,1,9,1996,6365000.0
57.8,2,3,25,2000,6449000.0
36.2,1,5,5,1982,4149000.0
59.8,2,2,17,2014,7976000.0
68.8,2,2,5,1977,7804000.0
43.0,1,10,12,2013,6944000.0
75.3,3,7,25,2012,8078000.0
63.9,2,5,9,1998,9799000.0
80.7,3,4,5,1961,9741000.0
40.0,1,10,12,2019,6142000.0
77.6,3,17,17,2021,10872000.0
20.7,1,4,12,2023,3192000.0
53.7,2,4,9,1985,6923000.0
38.8,1,8,9,1993,5854000.0
74.9,3,15,25,2021,10435000.0
59.9,2,2,25,2005,8774000.0
35.1,1,1,9,1991,3877000.0
47.5,1,6,17,2021,7600000.0
37.9,1,5,9,1975,4613000.0
39.0,1,8,9,1999,5657000.0
56.6,2,3,5,1979,6387000.0
55.6,2,2,9,1979,7176000.0
85.8,3,2,12,2000,11191000.0
97.4,4,1,5,1972,11348000.0
65.6,2,1,9,1975,7345000.0
45.7,1,13,17,2011,7005000.0
52.0,2,3,12,2008,6952000.0
47.8,2,5,12,2021,7256000.0
52.8,2,24,25,2025,8266000.0
63.6,2,5,5,1972,6968000.0
101.5,4,12,12,2009,12129000.0
69.1,3,4,17,2015,8845000.0
41.9,1,8,12,2005,5929000.0
40.3,1,2,9,1995,5152000.0
82.9,3,5,5,1981,9781000.0
89.8,3,16,17,2007,11153000.0
41.8,1,6,9,1997,5695000.0
63.6,2,3,17,2006,7990000.0
56.4,2,11,12,2024,9359000.0
58.4,2,10,12,2024,8717000.0
44.2,1,2,17,2012,6493000.0
67.4,3,1,12,2024,9264000.0
56.8,2,2,9,1991,8714000.0
38.5,1,12,12,2011,5386000.0
67.2,2,8,17,2010,8063000.0
58.0,2,3,9,1980,8047000.0
66.8,3,4,9,1989,7219000.0
32.3,1,3,5,1964,3645000.0
97.4,4,6,25,2015,14678000.0
35.4,1,2,5,1983,4440000.0
63.8,2,3,12,2010,8481000.0
61.3,2,1,9,1984,7166000.0
53.3,2,9,9,1982,6346000.0
54.4,2,4,12,2023,7510000.0
71.3,3,2,5,1964,8639000.0
63.9,2,8,12,2009,10076000.0
55.3,2,9,17,2009,8844000.0
28.6,1,14,17,2000,4215000.0
45.7,1,2,5,1972,5243000.0
49.3,1,11,17,2019,6499000.0
93.8,4,2,12,2022,9970000.0
86.3,3,2,17,2017,13361000.0
96.9,4,5,9,1997,12362000.0
39.3,1,7,12,2004,5347000.0
52.6,2,22,25,2015,6102000.0
31.7,1,4,17,2005,3985000.0
70.0,3,2,9,1996,7427000.0
61.6,2,7,9,1995,9342000.0
23.7,1,9,9,1984,3122000.0
58.3,2,1,9,1981,5686000.0
37.3,1,3,9,1994,5910000.0
65.6,2,7,9,1990,7895000.0
50.2,2,16,17,2000,7032000.0
66.0,2,1,5,1984,7768000.0
106.6,4,5,12,2006,13716000.0
54.4,2,2,5,1984,6664000.0
63.7,2,7,9,1986,8147000.0
70.1,3,4,5,1984,8333000.0
57.4,2,5,9,1997,7864000.0
34.2,1,8,17,2014,5202000.0
70.1,3,12,17,2001,8741000.0
40.1,1,1,9,1992,5410000.0
35.8,1,2,9,1978,4162000.0
46.4,1,3,9,1999,6706000.0
31.7,1,7,17,2012,4491000.0
43.6,1,6,17,2022,6071000.0
39.3,1,7,12,2008,5515000.0
60.0,2,11,12,2003,7680000.0
29.5,1,5,17,2008,4538000.0
35.3,1,4,5,1982,4518000.0
57.5,2,7,9,1998,8775000.0
42.3,1,3,25,2000,5346000.0
42.5,1,13,17,2024,5095000.0
60.4,2,10,12,2007,8746000.0
47.5,1,7,12,2000,7778000.0
27.4,1,2,9,1990,3847000.0
45.1,2,12,12,2023,5756000.0
64.7,2,12,12,2014,7905000.0
59.9,2,8,9,1989,9304000.0
85.8,3,12,17,2004,10997000.0
40.1,2,3,17,2018,5243000.0
58.9,2,2,5,1983,8290000.0
25.5,1,8,9,1985,3290000.0
80.4,3,9,9,1993,7747000.0
41.5,1,7,12,2023,7675000.0
67.1,2,3,9,1995,9413000.0
58.2,2,11,12,2023,7328000.0
63.9,2,14,17,2002,9939000.0
80.8,3,4,9,1996,9321000.0
74.5,3,16,25,2021,9440000.0
38.4,1,2,25,2003,4946000.0
45.7,1,1,5,1980,6288000.0
96.5,3,5,9,1990,14597000.0
61.7,2,18,25,2011,8256000.0
65.8,2,6,25,2006,10686000.0
59.7,2,5,5,1960,4934000.0
67.1,2,2,5,1983,9211000.0
91.9,4,1,5,1970,10422000.0
59.1,2,13,25,2014,9742000.0
59.5,2,1,5,1978,6635000.0
56.0,2,3,12,2022,8743000.0
79.5,3,7,17,2014,10235000.0
58.2,2,5,5,1968,6502000.0
56.8,2,1,12,2012,7146000.0
78.2,4,8,9,1992,9367000.0
67.4,2,10,17,2025,11217000.0
61.8,2,7,9,1997,8438000.0
49.9,2,4,12,2016,8425000.0
53.4,2,2,12,2004,7531000.0
46.1,1,7,9,1990,7523000.0
51.6,2,3,5,1966,6731000.0
60.8,2,2,9,1995,7988000.0
59.8,2,6,9,1979,7515000.0
73.2,3,1,17,2021,8600000.0
49.1,2,7,17,2025,7456000.0
93.4,4,4,9,1985,10006000.0
41.0,1,4,12,2015,6894000.0
43.0,1,10,12,2021,6307000.0
51.4,2,2,17,2025,7955000.0
61.6,2,9,9,1987,5783000.0
35.2,1,4,9,1976,4307000.0
39.0,1,9,9,1986,4692000.0
54.5,2,3,12,2011,8426000.0
57.7,2,9,9,1984,7287000.0
60.5,2,1,9,1987,7681000.0
81.0,3,4,5,1971,9745000.0
83.3,3,7,17,2024,13485000.0
49.6,2,6,9,1993,6791000.0
54.7,2,4,5,1976,5747000.0
47.9,2,4,9,1990,6157000.0
87.9,3,8,9,1991,11043000.0
68.8,3,7,12,2024,6679000.0
27.6,1,4,9,1980,3175000.0
34.4,1,6,9,1997,5714000.0
52.5,1,6,12,2017,7637000.0
52.5,2,1,9,1985,5933000.0
53.2,2,5,5,1971,4704000.0
62.1,2,2,17,2016,7758000.0
45.6,1,4,9,1976,6010000.0
53.5,2,6,9,1987,6531000.0
68.6,3,1,5,1978,6534000.0
54.9,2,8,9,1993,8151000.0
38.1,1,2,12,2023,5423000.0
60.5,2,5,12,2003,7213000.0
62.9,2,4,17,2000,8549000.0
81.1,3,5,5,1961,7766000.0
61.2,2,5,9,1999,7576000.0
61.7,2,15,17,2017,8889000.0
60.8,2,10,25,2011,8053000.0
58.1,2,2,5,1968,5680000.0
59.1,2,7,9,1979,7708000.0
40.0,1,9,9,1990,5527000.0
49.2,2,4,5,1963,5492000.0
47.3,1,1,9,1994,6157000.0
29.3,1,2,5,1962,3318000.0
49.7,2,8,17,2017,5828000.0
34.3,1,6,12,2007,5373000.0
33.8,1,3,5,1981,4304000.0
58.5,2,5,5,1984,7127000.0
56.5,2,9,17,2001,7598000.0
32.2,1,2,5,1971,3882000.0
52.0,2,5,12,2000,7139000.0
37.2,1,7,9,1998,5236000.0
45.3,1,6,12,2023,7810000.0
51.7,2,5,9,1995,7153000.0
22.9,1,4,5,1977,3232000.0
93.8,4,3,9,1984,12766000.0
31.0,1,5,5,1980,3163000.0
67.8,3,1,9,1982,8341000.0
82.1,3,1,12,2003,10444000.0
98.2,4,6,9,1992,12617000.0
64.5,2,1,5,1962,7268000.0
77.6,3,8,12,2002,9982000.0
108.6,4,12,12,2024,15248000.0
43.7,1,18,25,2011,5709000.0
69.7,2,9,12,2018,8710000.0
20.0,1,8,9,1991,2832000.0
63.5,2,12,12,2022,8852000.0
58.2,2,9,25,2016,8401000.0
42.3,1,2,17,2021,5913000.0
68.4,3,1,9,1978,7614000.0
35.0,1,9,9,1981,4094000.0
81.4,3,8,9,1997,10484000.0
36.6,1,7,12,2006,4985000.0
48.0,2,12,17,2021,6499000.0
31.8,1,1,12,2006,4013000.0
44.8,1,1,5,1967,5433000.0
53.1,2,12,17,2018,7361000.0
43.1,1,16,17,2020,6439000.0
47.1,2,9,9,1983,5478000.0
72.4,3,12,12,2023,9247000.0
32.1,1,9,9,1996,4703000.0
75.7,3,14,17,2008,8855000.0
31.0,1,13,17,2013,4526000.0
30.8,1,2,12,2025,4350000.0
50.0,1,11,12,2020,7995000.0
95.4,4,7,17,2017,13119000.0
44.2,1,1,9,1983,5773000.0
82.2,3,9,9,1979,10023000.0
103.4,4,3,17,2007,13595000.0
55.8,2,4,9,1998,8048000.0
56.6,2,5,9,1978,7541000.0
74.3,3,12,17,2019,9548000.0
56.0,2,3,17,2013,8609000.0
35.0,1,4,9,1991,4845000.0
56.8,2,5,9,1995,7897000.0
85.6,3,1,9,1990,9280000.0
84.9,3,9,9,1983,8981000.0
34.1,1,2,5,1964,3630000.0
32.6,1,10,17,2004,3052000.0
82.0,3,4,9,1980,9151000.0
33.5,1,9,9,1980,5069000.0
56.0,2,4,9,1982,7588000.0
36.0,1,14,25,2015,5513000.0
76.9,3,1,9,1988,9444000.0
80.8,3,4,5,1960,8594000.0
45.7,1,5,5,1975,5220000.0
49.8,1,9,12,2014,7148000.0
59.6,2,3,12,2004,7598000.0
28.1,1,5,9,1983,3409000.0
61.4,2,3,9,1977,7503000.0
